792be546-ad12-4dd4-9b42-f7bb0568fd24;"57.100279,65.595907"
cf25f810-ae58-407f-8a37-dc79b97eed68;"57.101423,65.593536"
8dc06ecc-0969-4469-ab4b-25427f4a4ae7;"57.100797,65.593581"
7e0adcd4-b821-4bec-aeee-f895d2aac7ff;"57.100225,65.594856"
20771c50-183a-4b40-9982-457eebd34421;"57.098318,65.594937"
1266ede7-8dc6-475b-9f94-1a7e4a5fafe8;"57.097922,65.595997"
f72cd893-1a1b-4fcf-af8e-6c38f90e41b2;"57.097751,65.594218"
fa2472be-5791-4c90-a48b-77280b1c85af;"57.09958,65.595009"
3194b2ac-abed-404f-b9ba-edb4e38605da;"57.09735,65.595278"
82259b24-c69f-43a9-84fd-5303b78747f8;"57.099506,65.593886"
75d70ab6-ecbd-40fb-8a47-6052d3c064e3;"57.100113,65.592557"
a3d0e32b-0cf4-421f-92be-a733f6961c2f;"57.098915,65.593913"
f135b511-ae2f-4204-8e38-3649cf9ad29c;"57.114093,65.565607"
77cf8eb2-e643-4545-a22b-53f9783cd77d;"57.097272,65.622902"
93ff8050-5004-41eb-882e-058003718535;"57.097727,65.623827"
1bde19e4-909a-45f0-83f5-136437e5c191;"57.125312,65.563505"
c783a3b8-7177-4a4d-ba11-df5a7c3f2ac1;"57.125757,65.562283"
d45d5770-76d1-4fea-b5a5-344ea90caea3;"57.124154,65.563873"
b04ed5f4-4d01-4e2b-99c6-dd48767a1050;"57.125004,65.56152"
f64bd8fb-321c-42ca-8515-9b67b18cf700;"57.124721,65.562265"
4d071b04-6ec0-4cc5-a8c9-e900ecc03bd7;"57.110056,65.576333"
e8047977-43a8-47d0-a786-8a2d67fd0696;"57.109679,65.577321"
63c0d056-6e3d-4010-b8ff-fc2508ff6b17;"57.114205,65.55339"
9d242730-2195-463f-b945-b7778ef5067a;"57.148952,65.532477"
28c988b0-a9f4-42e9-88b3-5b971825d020;"57.180724,65.579441"
4e98ae75-c51a-4504-8f08-62499f64ec9b;"57.181592,65.580124"
5b2cf524-38a9-4c18-aa6a-27f857f328c1;"57.179104,65.554091"
19f40070-b51b-4c78-9bff-1dd117ee7026;"57.148376,65.498656"
a559edbd-7c08-44e1-ac0e-390da9177d5a;"57.147882,65.498359"
ffb4f542-2e71-4045-ae90-deebe62c2e0e;"57.186495,65.62177"
24831886-be76-433a-993f-8c861539184a;"57.185075,65.624141"
a5b5b298-4c55-4535-987e-733c163de278;"57.184641,65.623944"
f2696c69-3abc-4b70-a839-13f9dced77b6;"57.107734,65.574824"
b4bf0288-f500-4acc-bee0-ea7aa2aeabe7;"57.155089,65.582828"
9f430828-4940-424e-97fe-06b83ec552af;"57.107842,65.572785"
da30a316-de7e-45d0-b618-4a6a55cd5ae1;"57.184119,65.562283"
5585f4dc-6ca2-4f3d-af13-e6796363e1c3;"57.187007,65.619964"
c4c25dc1-5bf8-4f74-b897-a8a90d9cd100;"57.109533,65.569919"
f7b31148-67a2-4440-a0a5-5162440c978f;"57.005524,65.402392"
e3a81265-ab64-42f2-a121-b43ddd9c05eb;"57.145461,65.510028"
b3de3a2f-ac10-4061-b06c-c7ad96c5dfdc;"57.157056,65.543967"
7ed166de-1ee6-4dfb-ad13-bdf3f18c35ed;"57.209413,65.597785"
044a7703-bf15-4e8c-9913-7d8ee933f2ca;"57.153248,65.576809"
d178e371-1cb1-4a2d-94c1-6398a2050673;"57.135048,65.571105"
343c0f6f-cfd0-4d9e-b70e-8585cbfe61a3;"57.184217,65.580205"
9a7de821-93e2-4fd2-b955-1916dad3770d;"57.145446,65.565131"
e830fe2b-4c75-401b-8f95-acc103d21fcd;"57.186197,65.619686"
1674768e-4c74-4bdf-bbb6-a1ac4e338bb4;"57.184456,65.564152"
d206a5a8-e631-4678-b500-58c18a34b597;"57.169824,65.452105"
5aefe1b2-a911-4c2a-a006-d437178d67b2;"57.168726,65.450147"
16de756b-0ead-4189-b3a4-96148698a979;"57.169512,65.451988"
258113a0-84f8-4dc0-8f74-fb0aea167602;"57.169922,65.451692"
0c8c99bb-44a7-403c-a7aa-23af08de2b0a;"57.170014,65.451288"
ba8db7b3-b518-42df-b775-4ab413da2dd3;"57.168345,65.451844"
eac74d02-0a41-4273-81ca-655d5b5b47f0;"57.156055,65.536412"
b59a70e8-b3fc-496b-89c5-c7242e89254d;"57.187841,65.588604"
4b496d73-b8fb-499f-ae7e-56f267e24c6f;"57.186417,65.622785"
e2ac64ec-8953-4b79-9536-2defca300625;"57.156387,65.538191"
de01ba8a-e536-40ac-987a-d52762259087;"57.151271,65.648926"
203a2dd4-650f-48ac-8f5b-871615aba435;"57.154005,65.580214"
99d01591-27ff-40b1-b304-ff9f38bd720c;"57.149997,65.570997"
f4cd9560-e800-465d-bf58-b9bd4f2c668f;"57.108296,65.573225"
06658ae9-5ebf-4824-99ba-a68d81b68b5d;"57.145089,65.564799"
c3f305fe-09fc-4815-b225-dd164754952a;"57.182266,65.580717"
a9329233-8356-4c76-9b34-fc38ae804905;"57.18468,65.561924"
3c7acaad-42a7-46c1-9b2c-a453f6de3753;"57.112636,65.558115"
ca85a619-be0b-42dd-bd39-495b7be818d8;"57.151071,65.574402"
9bfd7731-44d0-49b3-a28a-92fcc61c4395;"57.191738,65.580268"
d75b3365-c040-42ad-aa26-5c51d8fccf2a;"57.187163,65.588218"
ecf3d2b9-c992-47c5-b5a7-8854f43bbc07;"57.12625,65.544317"
35289f0a-f618-4a13-b619-79447d486e39;"57.124975,65.544829"
c2d9c150-d651-4329-a74f-af9678a65e8b;"57.183822,65.563343"
7f86bc42-bf2a-4f4b-86a4-9efa77906eb5;"57.154942,65.528031"
e9914080-978f-4c09-add3-16f4cd895db4;"57.184983,65.620548"
11dc655b-0606-42c6-ac38-f82be9669b4e;"57.157578,65.544048"
5b04121b-068b-41a9-aafa-5710d1df4013;"57.184188,65.621967"
56c747da-c624-41a7-ac96-b1f5935e30da;"57.125679,65.544569"
ce63a993-6e47-4fe9-9cf0-efc496253cff;"57.154283,65.653022"
4f29a2b0-2c9a-4e8a-903e-603df1e6a28d;"57.168907,65.451216"
e5e7b21a-5217-4be9-b2ea-efa0156e6786;"57.169414,65.452339"
a2bea97b-02c2-44e4-84d2-903371f91635;"57.168458,65.451485"
5321237d-d4fb-40de-9702-2fccc37be4cc;"57.168233,65.450793"
b59c2eb4-169e-40a2-b043-63e867f10643;"57.168541,65.449455"
a67a1a3c-4e88-4942-bda7-d1d814c53ca5;"57.169214,65.449886"
73bf307f-9a1e-40ae-af28-7b62213a3e40;"57.169146,65.451737"
2832ba4f-74be-48d2-9aed-6e639c79cf22;"57.142047,65.558555"
1e0ffd13-b17a-47d0-a487-258178c021f4;"57.169312,65.450991"
313d0f93-c842-4f46-83c4-584a45e355de;"57.169224,65.45135"
02b76a9b-ac55-439e-8788-cd79e523822c;"57.169487,65.450228"
2c693dd3-67d1-40ca-84a2-f591ebb5a78a;"57.168233,65.452267"
60d0d5f1-7d5a-4c15-86b0-be4851f36c6b;"57.168829,65.449698"
6f4528a5-5dba-43ad-81dd-4870bcb46786;"57.168028,65.451683"
48e0f104-0773-4717-a1e7-34cdb97d6465;"57.169726,65.452509"
a8054f7a-6813-42f9-bdb5-3fabff830230;"57.168921,65.449293"
fb74e3bf-71a0-4b21-855c-5b3095630539;"57.169614,65.451539"
a9cf895e-18ad-4d94-b0ce-040349830d67;"57.169814,65.450677"
6d599073-8f63-4369-a573-302b0455918c;"57.169116,65.450335"
8773ea21-cbdf-48be-b5dd-6545e2efe74a;"57.168438,65.449904"
96c5384d-e7b6-45af-97a4-e887fb5112c6;"57.16896,65.452536"
fc799772-c6e5-4c73-89aa-7f8f3c87a662;"57.169048,65.452105"
1d136f59-8e67-4a20-9311-ab64dff01b24;"57.168131,65.451243"
3cced148-d678-4c6a-9be8-974b1913344b;"57.147375,65.458232"
bd41e6b5-f33c-4b09-a319-9ec028742817;"57.168336,65.450344"
24e3baf1-6adc-4fc0-a3e5-d4ba3c94762e;"57.168643,65.449006"
907ca2b1-c864-4df6-a0ae-715136dffd07;"57.168604,65.452482"
550e5c36-5847-40ed-b6af-4815a600d22c;"57.167921,65.452141"
a9e02b3e-a54b-4e84-b69b-e5e6716027c9;"57.141925,65.544973"
3b393cba-d8b5-4e48-bd12-567b9e40e5ce;"57.147424,65.49809"
c539d9be-5191-4fe4-a1dd-03cf6ed664bc;"57.142443,65.556732"
a048fcda-d24b-4c6a-a87b-95b6c60749c6;"57.141529,65.557594"
1cb59512-b664-4c0c-81cf-8227f5eba31c;"57.168804,65.451665"
6fbd6bd6-7a32-42ae-9c91-ebffdc2dd631;"57.169653,65.443858"
2a47037a-e2a2-4bcd-9e3b-3d1a453fb8e9;"57.168624,65.450587"
3cb84fbc-d9d0-427a-b4d5-290b0dbce12a;"57.1694,65.450605"
0ff6131b-e218-4d68-8c58-67c98c4359fc;"57.092989,65.643114"
f52bd60f-c52e-4c95-9bf7-21db03a9ab24;"57.154054,65.569093"
bf664fdf-70b1-492e-9b26-87552ec840a6;"57.154342,65.569883"
f2e93cea-62da-45fc-84e0-75bbb503efe9;"57.152892,65.571779"
ad97b030-439b-4289-afa6-02e967ae57be;"57.152267,65.573054"
e0aaa198-0062-43ca-ad33-d90b96b011da;"57.152565,65.573656"
0dd85a1c-1416-4d90-8b6a-798361855523;"57.151242,65.508986"
7d924e63-0af2-4082-b574-b1744ff3deeb;"57.1507,65.508932"
d0af7e2b-1834-46d4-8571-18b57f43fd3b;"57.150719,65.64845"
5e11dca0-e9f4-48a3-ad63-2f6f50e8458f;"57.146589,65.457962"
26cd72c6-9be8-481b-9807-eb7dae774bb0;"57.141691,65.520287"
52d56835-0918-49a3-a588-472b9032728f;"57.145871,65.457737"
6d5d6e61-0046-4d51-878d-6724821626b0;"57.14818,65.497021"
5de379d9-45a4-4692-9582-db6aeba050d5;"57.186036,65.616685"
fcb882e6-6307-4779-bfb4-14ebcb3a3fe7;"57.169009,65.450775"
2bce2f88-16a3-4ccb-a745-d8d8eb83ed33;"57.141109,65.569973"
af7f828e-b2da-4b37-9b15-51f70bafa6dc;"57.169717,65.45109"
5f45c7c3-da02-4e60-bf8e-138dc1291358;"57.141417,65.570485"
c20861f9-9e3f-4c00-8fa4-5ca1a0636009;"57.169643,65.448557"
80574e9e-db90-4d76-8844-8d560ed21079;"57.154103,65.651926"
5fdbcf1a-1720-4167-830e-b6a493dd75a9;"57.152404,65.57433"
f06c03fa-ea32-4e60-8aad-c6095a8557d7;"57.151984,65.574833"
d3f027ff-f6ac-46fe-ba9c-9867edf53e88;"57.15442,65.578794"
47fc1c55-f143-4c1b-b66d-473aea1557ad;"57.147033,65.568042"
a5f3fade-1692-4b47-a436-7ecf8124d08a;"57.14712958971619,65.56890193642207"
3ac59d84-d631-447a-bd26-24d87249c151;"57.144992,65.569443"
f1f939a8-bb14-4e48-b715-60b40b119f90;"57.143126,65.57212"
00d3d585-e271-44f2-8c41-b37036cbb398;"57.098025,65.599087"
9be324a6-98cb-49a3-87cc-00935df89bbe;"57.143649,65.572255"
bd7ed350-88f2-49ef-82b5-c1f651bedaa6;"57.141915,65.548602"
eeeab1a4-cef9-4f6b-9a70-10158e837343;"57.138965,65.554109"
69bef980-f770-4278-b778-2046a6d9e2d4;"57.154244,65.571168"
dc347da8-1251-4a61-9aff-8ebe84f0c4d9;"57.156641,65.57521"
63cc6cdb-8a94-477c-b3b1-9171167fd016;"57.153741,65.571608"
d20ed141-fad6-4595-86b1-00b375bb0fd6;"57.116536,65.49994"
1529c0db-7009-430e-a1cd-a980d443f1da;"57.14902,65.545161"
f876fe85-877c-4b2c-9ca4-c7f4e352abd3;"57.094128,65.643051"
bd83b9c9-a9b0-4824-ac9f-882347de5308;"57.148317,65.546221"
8085f695-59f4-4920-bb82-c4d600469c37;"57.099751,65.600516"
b0937739-4552-4e89-b490-a141e38a509b;"57.154381,65.572623"
9c188e3c-d181-41a4-bc87-7d7dd051252a;"57.14297,65.544955"
e041bf0f-156c-409b-8a34-0b31cdf553de;"57.093746,65.644048"
5b7bf07a-32a6-4c9c-adec-8e9317e3bb5b;"57.09316,65.635083"
83225231-d597-4396-8a0a-17e062380a1b;"57.148312,65.54668"
18c233ea-e588-4d58-9ed3-ad30a31baaa2;"57.142252,65.573755"
700038c1-ba22-4f96-9d4c-420343f2d9a4;"57.145739,65.550264"
b558f451-5d93-4637-9bcf-ba9047e24fbe;"57.147697,65.560774"
3f42f92a-648f-404c-a754-96395ffe3212;"57.146506,65.558501"
b003a21f-a763-4407-8130-1e30ef50c921;"57.153243,65.570494"
70c1c149-0c34-4d20-9c6a-1f82b29b04fd;"57.184251,65.566784"
a222f044-fb1d-49d0-8ec3-7095b5b2a1d1;"57.141691,65.55304"
64127f8a-97ca-42b2-8ffb-470a3239f0d0;"57.142902,65.570099"
c551eadc-8a4f-47ff-9255-46b577f3b0db;"57.144982,65.545027"
86ce23bd-2b35-4bd8-8d99-f3ea03b14295;"57.14463,65.545135"
aaf71e19-1811-4b1b-8a78-780888b23aa8;"55.882742,37.696462"
e466e8a5-161b-4de3-a6aa-005107833399;"57.177729,65.634283"
d3b8680e-a98d-4f51-a8c6-f6d3a826993f;"57.144084,65.546985"
86792ad2-69e7-4023-90f2-26eef46b41e8;"57.098944,65.599132"
f10de688-d00d-41a5-958e-86b28670a3cb;"57.146501,65.487283"
4764cde8-927a-4cb8-b334-b2fcde88cd6d;"57.097311,65.596994"
375cf734-39ee-4c7b-a947-2dae78a8b20a;"57.100377,65.601881"
77e3881f-c0b5-4b50-99ac-cb90f11009e9;"57.093453,65.643788"
d874cd4f-31ee-4e12-8485-2fe5ca8ad378;"57.177919,65.646599"
58071548-5a7a-438a-94e9-2575d5c538cb;"57.094363,65.639494"
2ec42928-3379-4f72-8742-442fb049e093;"57.110799,65.430384"
f2d7e7c9-046b-489e-9da2-5c47bd800584;"57.151066,65.565302"
66a49202-fc1c-4757-ab40-08e0af4b3540;"57.152653,65.569497"
da58cc0d-e309-44c5-9887-d3c7c31a9a87;"57.146266,65.487211"
41cbe06b-8fee-4acc-803d-62648729693f;"57.135322,65.476719"
a844844c-b6df-4004-8f08-b0e029799b0c;"57.135835,65.476746"
c1d269a5-d40b-4d42-92b5-82d77cf83e75;"57.135737,65.472587"
5dadba4b-aada-4587-b54e-b7d5010972f9;"57.092866,65.635999"
3a556b8c-3b4d-49ab-8270-c7ae17249dad;"57.093487,65.639925"
a74e50be-4e7d-4fc0-8f66-8e7888ea14ba;"57.150548,65.561259"
f518720c-c0cf-4e73-9ab5-ca02e6dcd947;"57.150036,65.562301"
054c9faa-264e-4b15-a80d-c1ae89200131;"57.20816,65.605106"
4566b870-e68b-492e-a54b-af51e9e3857d;"57.142643,65.54968"
beb0d368-852e-4967-9c29-82ad0cf87eb6;"57.142433,65.550093"
3c72c8d7-5ded-4c54-9774-c67a754b140f;"57.142472,65.548674"
ecce07bb-6780-4862-af32-00500df5ecfd;"57.147414,65.567539"
d6378ccb-8fda-454d-aa86-9c4fee49c7aa;"57.142589,65.551962"
abf208fd-2665-4411-b6da-aeeef4676bee;"57.150627,65.590958"
794660e8-f3a9-4336-83c1-dcb1f9c68c2d;"57.140157,65.553498"
9a41b98d-9ac2-40b0-a074-812c722117c5;"57.151271,65.590284"
ca4344ab-1874-4c96-b7dd-cd25de7eb514;"57.144684,65.543805"
8fa724bc-fd0b-43cd-acf1-3459d4a46a18;"57.151837,65.58926"
0b43a4d0-0cca-4df0-882f-a1afc0b63be1;"57.151574,65.58829"
1a003fff-85c7-4889-a85f-281607feff04;"57.146071,65.582424"
5d4d844a-aad5-4a86-8d43-fbc47a36970e;"57.140934,65.575174"
3e0e82a9-05c9-4c97-bfe5-72e5b68c94bf;"57.138394,65.573405"
63585e81-ef73-439f-be7f-c80eddaf2815;"57.147961,65.568509"
5d0d941e-27ce-4027-9d46-a2f98ad6b75a;"57.142164,65.549653"
3d78e7de-a1f6-4afb-9ecb-354e2c890529;"57.158003,65.570521"
f76b9795-6853-4308-88af-19e9b1c378a4;"57.14611,65.564008"
b9d3d144-d05c-4779-bc31-5f6e427d5849;"57.145793,65.563757"
0b823b8e-7ca5-4ed7-b40a-e6001244859c;"57.139732,65.553606"
7fe29de0-4570-4365-9e6e-71730cd0b06e;"57.145807,65.559606"
9f3489f2-01cd-41e3-a2fd-b0572c16557c;"57.145026,65.561125"
05c2b1b6-113f-44e0-b1e9-7c6724498d03;"57.144513,65.56249"
236630cc-6dab-4292-9bc0-e89bad05fcfc;"57.144132,65.562885"
e55aad85-e65f-4c60-a94e-d492fa576375;"57.143747,65.564188"
5c1fe6dc-3a42-42a1-9da5-1daa145af8e2;"57.152423,65.586771"
c427f05b-e5d2-4e2e-92ad-6ca59f8a0bd2;"57.152306,65.587364"
136cf044-ec22-4c8c-a343-5f65111d911f;"57.151969,65.585792"
ae388a80-a2d1-4e91-9b73-292da9ca53c7;"57.15109,65.584301"
b1cf9d30-d3d6-4841-b921-09f65bdd9055;"57.148683,65.58131"
c518fad5-836a-4964-9b59-52a7c62adc42;"57.146066,65.574554"
cba13b32-03ff-4324-8780-011ea99d856b;"57.140025,65.554827"
ee67fbe9-b530-4e51-8556-39d5ba00577b;"57.134081,65.496958"
7dc5a1eb-75f4-496d-939c-6067f5304093;"56.924761,65.536286"
c2b701ff-df28-4953-8bd1-ce23ac806c84;"56.924633,65.537086"
e1ca61e2-bd45-409a-aaf8-b303ebdfba6c;"56.924323,65.536053"
dbc4aad9-9102-44fb-a50a-ecf1d14d1727;"56.924137,65.536807"
c57fb906-b0d9-441d-a389-a0df1e795286;"56.923896,65.535828"
b9bb6925-e3f6-400c-a4f4-c9ca74c79aeb;"56.923641,65.536493"
42485a8d-c069-437a-b594-3f7c8fd6bf7b;"57.048105,65.699555"
c51b47b0-00e1-45cb-9d41-7931d0b5be1c;"57.182471,65.614458"
61b88a32-0d5b-4bcc-bc78-188a1dd2d3ab;"57.146413,65.564844"
074fb2b4-61b1-40bd-839a-8b34f857b158;"57.142716,65.569039"
2d5f2f27-5367-463f-ae7a-266f594a42d5;"57.129348,65.499518"
ae270ba2-b96a-4b3d-ab8a-d7cd8e5adfa1;"57.116395,65.53943"
04c8a34b-537f-4e00-9141-da2b8c1d9ed1;"57.093072,65.641757"
be6b004a-9d2a-46df-b6cd-00cec648cc5c;"57.144518,65.547533"
d0aba5e8-3ffc-45cc-a9e6-518952343c28;"57.176826,65.644183"
4e65711e-bbaa-44be-996b-e11ee76c4956;"57.135004,65.563209"
20662d01-8e05-4f49-b940-9a4ccf83bcef;"57.205186,65.602672"
b2337b1c-b91c-4252-bcc9-0b906e9cbbcf;"57.204333,65.602618"
3c5a50f8-293f-4076-8f65-3ff36e43036e;"57.135678,65.567853"
e0d7bcc8-287e-4a33-90f8-240c44342d96;"57.143058,65.569721"
108d30f6-b7de-4d95-8bea-e50022ac3254;"57.129753,65.497299"
8b3b7c54-1b50-4d76-b76b-cc0c6bb78624;"57.130359,65.498198"
d13d3012-4ebf-4928-87a3-dc3299b3f227;"56.92338,65.535532"
d30ed278-de9c-49ed-a715-c183a2eaffd0;"56.923105,65.536223"
0263cb49-2e9e-444c-8465-2ddcaae6f043;"56.922167,65.534481"
0ce728d5-9a45-423b-9b1a-53f4db696468;"57.142125,65.568895"
71a16068-64a1-4d48-9412-19b72a6a63de;"57.176821,65.552465"
34f5acf5-73fc-4508-949c-090bc29bbd8e;"57.176382,65.554243"
29edca49-e162-4800-bafc-2e6a90f598e1;"57.146344,65.549195"
f7d90104-8d7b-4c74-bd02-f105e178813f;"57.133661,65.478902"
82cb3593-470c-4add-b712-8d584c71eef4;"57.181027,65.583304"
6aa10fe5-b630-4d64-8f9a-b1439ce1ba88;"57.141593,65.568518"
9d63eafb-5e59-4f85-b2e5-cac06daa7ec9;"57.13244,65.491164"
6db1b173-d86e-463e-bab1-fa9b68b7ca0f;"57.133251,65.494101"
a3bff456-40d5-4c91-afae-41d2c9b8a80f;"57.133319,65.494982"
71ec7a1d-4185-40f7-b422-1784b3e3797a;"57.130295,65.492278"
87519a3e-6fc5-4c36-9768-7b0ac85837cf;"57.131419,65.492359"
24f922f9-6ae5-45ea-8f82-04d0ec6f8e14;"57.133241,65.496455"
0d5b8050-052b-483a-95d2-37f60a767bc0;"57.134267,65.498647"
0e3bf7cd-b2ce-43b3-94a2-21b44117cfd0;"57.132005,65.489771"
de5915e0-4ba5-427f-ad94-b6274b732a19;"57.175123,65.554567"
ba21d755-395e-4847-ae1d-64ebfbb2b8a3;"57.099912,65.589134"
c26919b2-844c-4b9b-8883-303337b1348b;"57.134531,65.477887"
5b15efb7-f129-49e4-8f05-f75abcb99434;"57.132626,65.497156"
1648d0b5-d9bb-4d0b-b5cd-5118a2206b69;"56.925262,65.536547"
fd2b285f-f2fd-4b2a-830b-2fbb8d174935;"56.925134,65.537391"
d6f0859d-1193-4335-aa45-f4f1426ea33d;"57.176333,65.555753"
46d8830b-9d03-4062-83bc-8504042398ce;"57.133998,65.496536"
5acd86f4-75db-43ef-8db1-2e8f71752074;"57.147072,65.550273"
12590eb1-1436-45df-97d2-649be3d9c7af;"57.142716,65.569039"
af959c78-635c-4180-85db-11070c67091e;"57.113912,65.554612"
8ffb66da-c48c-473c-aa56-4ab984ba4d19;"57.133041,65.479216"
